Sl. No.,Client Name,Order type,Start Date,End Date,Order Id,Delivery Id,Product Name,Sub Product Name,Location Name,Internal Key,Invoice No
399,FIL Research India Private Limited,Delivery,2017-11-30,2017-11-30,160244,872,Executive Coaching (90 Mins) in Person,Session 13,Gurgaon,872#44
400,HSBC Global Financial Centre,Delivery,2017-11-30,2017-11-30,1509116,784,Expresso Session outside NCR,Creative Problem Solving,Chennai,784#116
401,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-30,2017-11-30,2009124,732,Workshop Full Day,Impact And Influence,Chennai,732#124
402,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-30,2017-11-30,2009124,733,Charisma Effect,Impact And Influence,Chennai,733#124
403,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-30,2017-11-30,1010132,841,Coaching Call 45 minutes,Impact And Influence,On call,841#132
404,Edelweiss Financial Services Ltd.,Delivery,2017-11-15,2017-11-30,0811139,823,Network Maps,Task,Delhi NCR,823#139
405,Edelweiss Financial Services Ltd.,Delivery,2017-11-15,2017-11-30,0811139,824,Problem I solve through networking,Task,Delhi NCR,824#139
406,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,847,Workshop Full Day,Vital leader,Gurgaon,847#112
407,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,848,Leading the Way,Book,Gurgaon,848#112
408,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,849,Certificate,Vital leader,Gurgaon,849#112
409,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,850,Learning Material / Handout & Folders,Vital leader,Gurgaon,850#112
410,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,851,Progress IT ,Vital leader,Gurgaon,851#112
411,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,880,Do It Now- How to engage talent ,Cards,Gurgaon,880#112
412,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,882,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,882#112
413,Sopra India Pvt. Ltd.,Delivery,2017-11-28,2017-11-29,0910130,760,Coaching Call 45 minutes,Leading your team,Office,760#130
414,MaxLife Insurance Company Ltd.,Delivery,2017-11-29,2017-11-29,1711143,862,Workshop Full Day,JUICE,Gurgaon,862#143
415,MaxLife Insurance Company Ltd.,Delivery,2017-11-29,2017-11-29,1711143,863,Learning Material / Handout & Folders,JUICE,Gurgaon,863#143
416,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-28,2017-11-29,2811149,892,Workshop Full Day,Impact And Influence,Chennai,892#149
417,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-28,2017-11-29,2811149,893,Learning Material / Handout & Folders,Impact And Influence,Chennai,893#149
418,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-28,2017-11-29,2811149,894,Charisma Effect,Impact And Influence,Chennai,894#149
419,HSBC Global Financial Centre,Delivery,2017-11-27,2017-11-27,1509116,783,Expresso Session outside NCR,Creative Problem Solving,Hyderabad,783#116
420,Fortis Healthcare Limited,Delivery,2017-11-24,2017-11-25,2011145,870,Workshop Full Day,Reaching Your Peak,Gurgaon,870#145
421,FIL Research India Private Limited,Delivery,2017-11-24,2017-11-24,250570,511,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,511#70
422,FIL Research India Private Limited,Delivery,2017-11-24,2017-11-24,250570,512,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,512#70
423,Edelweiss Financial Services Ltd.,Delivery,2017-11-23,2017-11-23,0811139,834,Workshop Full Day,Networking Skills,Delhi NCR,834#139
424,Edelweiss Financial Services Ltd.,Delivery,2017-11-23,2017-11-23,0811139,837,Workshop Full Day,Networking Skills,Bangalore,837#139
425,Nestle India Limited,Delivery,2017-11-21,2017-11-22,050128,785,Workshop Full Day,Communication skills for Success,Chennai,785#28
426,Nestle India Limited,Delivery,2017-11-21,2017-11-22,050128,786,Learning Material / Handout & Folders,Communication skills for Success,Chennai,786#28
427,Nestle India Limited,Delivery,2017-11-21,2017-11-22,050128,787,Brick Effective Communication,Communication skills for Success,Chennai,787#28
428,HSBC Global Financial Centre,Delivery,2017-11-20,2017-11-22,1509116,782,Expresso Session within NCR,Creative Problem Solving,Gurgaon,782#116
429,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-20,2017-11-22,2009122,722,Group Coaching Call (60 Min),Leading the Way,Call,722#122
430,Nestle India Limited,Delivery,2017-11-22,2017-11-22,1010131,766,Workshop Full Day,Communicating with Impact,Gurgaon,766#131
431,Nestle India Limited,Delivery,2017-11-22,2017-11-22,1010131,767,Learning Material / Handout & Folders,Communicating with Impact,Gurgaon,767#131
432,Edelweiss Financial Services Ltd.,Delivery,2017-11-22,2017-11-22,0811139,831,Workshop Full Day,Networking Skills,Mumbai,831#139
433,FIL Research India Private Limited,Delivery,2017-11-21,2017-11-22,2811147,887,Workshop Full Day,Building Your Team,Gurgaon,887#147
434,Edelweiss Financial Services Ltd.,Delivery,2017-11-21,2017-11-21,0811139,828,Workshop Full Day,Networking Skills,Mumbai,828#139
435,EY,Delivery,2017-11-21,2017-11-21,1611142,852,Workshop Full Day,JUICE,Gugaon,852#142
436,EY,Delivery,2017-11-21,2017-11-21,1611142,853,Learning Material / Handout & Folders,JUICE,Gugaon,853#142
437,EY,Delivery,2017-11-21,2017-11-21,1611142,854,Do It Now- Team Impact,Cards,Gurgaon,854#142
438,EY,Delivery,2017-11-21,2017-11-21,1611142,855,Certificate,JUICE,Gurgaon,855#142
439,EY,Delivery,2017-11-21,2017-11-21,1611142,856,Trust Contract,JUICE,Gurgaon,856#142
440,Expedia Inc ,Delivery,2017-11-20,2017-11-20,2310133,790,Workshop  Half Day Within Delhi NCR,Harassment ,Gurgaon,790#133
441,Edelweiss Financial Services Ltd.,Delivery,2017-11-20,2017-11-20,0811139,825,Workshop Full Day,Networking Skills,Mumbai,825#139
442,Max Healthcare Institute Limited,Delivery,2017-11-18,2017-11-18,0911141,844,Workshop  Half Day Outside Delhi NCR,JUICE,Dehradun,844#141
443,Max Healthcare Institute Limited,Delivery,2017-11-18,2017-11-18,0911141,845,Learning Material / Handout & Folders,JUICE,Dehradun,845#141
444,Max Healthcare Institute Limited,Delivery,2017-11-18,2017-11-18,0911141,846,Trust Contract,JUICE,Dehradun,846#141
445,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,617,Workshop Full Day,Business Communication,Mumbai,617#98
446,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,618,Brick Effective Communication,Book,Mumbai,618#98
447,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,619,Certificate,Business Communication,Mumbai,619#98
448,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,620,Progress IT ,Business Communication,Mumbai,620#98
449,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,621,Learning Material / Handout & Folders,Business Communication,Mumbai,621#98
450,Nestle India Limited,Delivery,2017-11-16,2017-11-17,050128,779,Workshop Full Day,Communication skills for Success,Kolkata,779#28
451,Nestle India Limited,Delivery,2017-11-16,2017-11-17,050128,780,Brick Effective Communication,Communication skills for Success,Kolkata,780#28
452,Nestle India Limited,Delivery,2017-11-16,2017-11-17,050128,781,Learning Material / Handout & Folders,Communication skills for Success,Kolkata,781#28
453,Genpact India Private Limited,Delivery,2017-11-16,2017-11-17,050778,869,Fruit Call (60 min),Leading the Way,Gurgaon,869#78
454,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-16,2017-11-17,1010132,771,Workshop Full Day,Impact And Influence,Chennai,771#132
455,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-16,2017-11-17,1010132,775,Charisma Effect,Impact And Influence,Chennai,775#132
456,Genpact India Private Limited,Delivery,2017-11-17,2017-11-17,2811150,895,Workshop  Half Day Within Delhi NCR,Diversity,Gurgaon,895#150
457,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-15,2017-11-15,2009122,815,Coaching Call 45 minutes,Impact And Influence,Call,815#122
458,Edelweiss Financial Services Ltd.,Delivery,2017-11-15,2017-11-15,0811139,822,Workshop Full Day,Networking Skills,Delhi NCR,822#139
459,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,607,Workshop Full Day,Presenting With Impact,Gurgaon,607#103
460,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,608,Stage Management,Presenting With Impact,Gurgaon,608#103
461,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,609,Learning Material / Handout & Folders,Presenting With Impact,Gurgaon,609#103
462,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,610,Perfect Presentation,Book,Gurgaon,610#103
463,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,611,Do It Now-  How to Present,Cards,Gurgaon,611#103
464,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,633,Certificate,Presenting With Impact,Gurgaon,633#103
465,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-13,2017-11-14,2009124,731,Coaching Call 45 minutes,Leading the Way,Call,731#124
466,Steria (India) Ltd,Delivery,2017-11-13,2017-11-14,2811148,890,Workshop Full Day,Campus to Corporate,Chennai,890#148
467,Steria (India) Ltd,Delivery,2017-11-13,2017-11-14,2811148,891,Learning Material / Handout & Folders,Campus to Corporate,ChennaI,891#148
468,FIL Research India Private Limited,Delivery,2017-11-10,2017-11-10,250570,509,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,509#70
469,FIL Research India Private Limited,Delivery,2017-11-10,2017-11-10,250570,510,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,510#70
470,Penguin Random House India Pvt Ltd,Delivery,2017-11-09,2017-11-09,250568,328,Executive Coaching (90 Mins) in Person,Session 6,Delhi NCR,328#68
471,Steria (India) Ltd,Delivery,2017-11-08,2017-11-09,2811148,888,Workshop Full Day,Campus to Corporate,Noida,888#148
472,Steria (India) Ltd,Delivery,2017-11-08,2017-11-09,2811148,889,Learning Material / Handout & Folders,Campus to Corporate,Noida,889#148
473,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-07,2017-11-07,2009122,812,Coaching Call 45 minutes,Impact And Influence,Call,812#122
474,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-06,2017-11-06,2009122,721,Coaching Call 45 minutes,Impact And Influence,Call,721#122
475,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,758,Workshop Full Day,Leading your team,Pune,758#130
476,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,761,Progress IT ,Leading your team,Pune,761#130
477,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,762,Learning Material / Handout & Folders,Leading your team,Pune,762#130
478,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,763,Leading your Team,Book,Pune,763#130
479,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,764,Leading your Team,Cards,Gurgaon,764#130
480,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,765,Certificate,Leading your team,Pune,765#130
481,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-02,2017-11-03,2009124,728,Workshop Full Day,Leading the Way,Chennai,728#124
482,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-02,2017-11-03,2009124,729,Leading your Team,Leading the Way,Chennai,729#124
483,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-02,2017-11-03,2009124,730,Do It Now- How to engage talent ,Leading the Way,Chennai,730#124
484,Adobe,Delivery,2017-11-02,2017-11-03,2610136,807,Workshop Full Day,Presenting with Presence,Noida,807#136
485,Adobe,Delivery,2017-11-02,2017-11-03,2610136,808,Learning Material / Handout & Folders,Presenting with Presence,Noida,808#136
486,Adobe,Delivery,2017-11-02,2017-11-03,2610136,809,Do It Now-  How to Present,Cards,Noida,809#136
487,Adobe,Delivery,2017-11-02,2017-11-03,2610136,810,Perfect Presentation,Book,Noida,810#136
488,Adobe,Delivery,2017-11-02,2017-11-03,2610136,811,Stage Management,Presenting with Presence,Noida,811#136
489,Edelweiss Financial Services Ltd.,Delivery,2017-11-01,2017-11-02,2410134,792,PI Profile Debrief Call,Personal Impact,Delhi NCR,792#134
490,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-27,2017-11-01,1010132,770,Coaching Call 45 minutes,Leading the Way,At home,770#132
491,Sopra India Pvt. Ltd.,Delivery,2017-10-30,2017-10-31,0910130,759,Coaching Call 45 minutes,Leading your team,Office,759#130
492,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-30,2017-10-31,1010132,777,Coaching Call 45 minutes,Impact And Influence,At home,777#132
493,Edelweiss Financial Services Ltd.,Delivery,2017-10-17,2017-10-31,2410134,791,Personal Impact Profile,Personal Impact,Delhi NCR,791#134
494,Edelweiss Financial Services Ltd.,Delivery,2017-10-28,2017-10-28,2410134,800,Charisma Effect,Book,Mumbai,800#134
495,Delhivery,Delivery,2017-10-26,2017-10-27,0809112,789,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,789#112
496,GlaxoSmithKline,Delivery,2017-10-27,2017-10-27,2709125,744,Do It Now- Personal Impact,Cards,Gurgaon,744#125
497,GlaxoSmithKline,Delivery,2017-10-27,2017-10-27,2709125,746,Workshop Full Day,Personal Impact,Gurgaon,746#125
498,GlaxoSmithKline,Delivery,2017-10-27,2017-10-27,2709125,747,Progress IT ,Personal Impact,Gurgaon,747#125
499,Delhivery,Delivery,2017-10-25,2017-10-26,0809112,788,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,788#112
500,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-25,2017-10-26,2009122,717,Workshop Full Day,Impact And Influence,Bangalore,717#122
501,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-25,2017-10-26,2009122,718,Charisma Effect,Impact And Influence,Bangalore,718#122
502,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-25,2017-10-26,2009122,719,Learning Material / Handout & Folders,Impact And Influence,Bangalore,719#122
503,PayPal India Pvt. Ltd.,Delivery,2017-10-25,2017-10-25,2410135,801,Workshop  Half Day Outside Delhi NCR,Personal Impact,Chennai,801#135
504,PayPal India Pvt. Ltd.,Delivery,2017-10-25,2017-10-25,2410135,802,Learning Material / Handout & Folders,Personal Impact,Chennai,802#135
505,FIL Research India Private Limited,Delivery,2017-10-24,2017-10-24,250570,505,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,505#70
506,FIL Research India Private Limited,Delivery,2017-10-24,2017-10-24,250570,506,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,506#70
507,Penguin Random House India Pvt Ltd,Delivery,2017-10-20,2017-10-20,250568,330,Executive Coaching (90 Mins) in Person,Session 8,Delhi NCR,330#68
508,Genpact India Private Limited,Delivery,2017-10-16,2017-10-17,050778,443,Fruit Call (60 min),Leading the Way,Home,443#78
509,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-16,2017-10-17,2009121,710,Workshop Full Day,Magnetic Client visit,Pune,710#121
510,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-16,2017-10-17,2009121,711,Brick Connecting with Clients,Magnetic Client visit,Pune,711#121
511,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-16,2017-10-17,2009121,712,Learning Material / Handout & Folders,Magnetic Client visit,Pune,712#121
512,GlaxoSmithKline,Delivery,2017-10-13,2017-10-17,2709125,743,Charisma Effect,Book,Gurgaon,743#125
513,Delhivery,Delivery,2017-10-16,2017-10-16,0809112,768,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,768#112
514,Delhivery,Delivery,2017-10-16,2017-10-16,0809112,778,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,778#112
515,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,602,Workshop Full Day,Presenting With Impact,Bangalore,602#103
516,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,603,Stage Management,Presenting With Impact,Bangalore,603#103
517,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,604,Learning Material / Handout & Folders,Presenting With Impact,Bangalore,604#103
518,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,605,Perfect Presentation,Book,Bangalore,605#103
519,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,606,Do It Now-  How to Present,Cards,Bangalore,606#103
520,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,634,Certificate,Presenting With Impact,Bangalore,634#103
521,GlaxoSmithKline,Delivery,2017-10-13,2017-10-13,2709125,739,Coaching Call 45 minutes,Personal Impact,Office,739#125
522,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-12,2017-10-13,1010132,769,Workshop Full Day,Leading the Way,Chennai,769#132
523,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-12,2017-10-13,1010132,773,Do It Now- How to engage talent ,Leading your team,Chennai,773#132
524,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-12,2017-10-13,1010132,774,Leading your Team,Leading your team,Chennai,774#132
525,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,612,Workshop Full Day,Business Communication,Gurgaon,612#98
526,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,613,Brick Effective Communication,Book,Gurgaon,613#98
527,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,614,Certificate,Business Communication,Gurgaon,614#98
528,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,615,Learning Material / Handout & Folders,Business Communication,Gurgaon,615#98
529,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,616,Progress IT ,Business Communication,Gurgaon,616#98
530,GlaxoSmithKline,Delivery,2017-10-12,2017-10-12,0610129,755,Workshop  Half Day Outside Delhi NCR,JUICE,Haridwar,755#129
531,GlaxoSmithKline,Delivery,2017-10-12,2017-10-12,0610129,756,Learning Material / Handout & Folders,JUICE,Haridwar,756#129
532,GlaxoSmithKline,Delivery,2017-10-12,2017-10-12,0610129,757,Certificate,JUICE,Haridwar,757#129
533,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,0109105,638,Workshop Full Day,Impact And Influence,Chennai,638#105
534,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,0109105,639,Learning Material / Handout & Folders,Impact And Influence,Chennai,639#105
535,Delhivery,Delivery,2017-10-11,2017-10-11,0809112,727,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,727#112
536,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,2009121,707,Workshop Full Day,Magnetic Client visit,Chennai,707#121
537,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,2009121,708,Brick Connecting with Clients,Magnetic Client visit,Chennai,708#121
538,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,2009121,709,Learning Material / Handout & Folders,Magnetic Client visit,Chennai,709#121
539,Delhivery,Delivery,2017-10-10,2017-10-10,0809112,726,Shadowing the Leader,Full Day Session,Gurgaon,726#112
540,GlaxoSmithKline,Delivery,2017-10-10,2017-10-10,2709125,735,Orientation Session On Call (2 Hour),Personal Impact,Office,735#125
541,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,736,Workshop Full Day,Presenting with Presence,Gurgaon,736#126
542,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,737,Do It Now-  How to Present,Presenting with Presence,Gurgaon,737#126
543,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,738,Perfect Presentation,Presenting with Presence,Gurgaon,738#126
544,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,740,Pen Drive,Presenting with Presence,Gurgaon,740#126
545,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,741,Learning Material / Handout & Folders,Presenting with Presence,Gurgaon,741#126
546,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,742,Stage Management,Presenting with Presence,Gurgaon,742#126
547,FIL Research India Private Limited,Delivery,2017-10-09,2017-10-09,250570,501,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,501#70
548,FIL Research India Private Limited,Delivery,2017-10-09,2017-10-09,250570,502,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,502#70
549,FIL Research India Private Limited,Delivery,2017-10-09,2017-10-09,250570,507,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,507#70
550,FIL Research India Private Limited,Delivery,2017-10-09,2017-10-09,250570,508,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,508#70
551,Coca Cola India Private Limited,Delivery,2017-10-06,2017-10-06,120782,417,Workshop Full Day,Reaching Your Peak,Bangalore,417#82
552,Coca Cola India Private Limited,Delivery,2017-10-06,2017-10-06,120782,418,Learning Material / Handout & Folders,Reaching Your Peak,Gurgaon,418#82
553,MaxLife Insurance Company Ltd.,Delivery,2017-10-06,2017-10-06,0410127,751,Workshop Full Day,JUICE,Goa,751#127
554,MaxLife Insurance Company Ltd.,Delivery,2017-10-06,2017-10-06,0410127,752,Learning Material / Handout & Folders,JUICE,Goa,752#127
555,MaxLife Insurance Company Ltd.,Delivery,2017-10-06,2017-10-06,0410127,753,Certificate,JUICE,Goa,753#127
556,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-04,2017-10-05,2009122,720,Coaching Call 45 minutes,Leading the Way,Call,720#122
557,Genpact India Private Limited,Delivery,2017-09-29,2017-09-29,050778,444,Workshop  Half Day Within Delhi NCR,Impact And Influence,Gurgaon,444#78
558,GlaxoSmithKline,Delivery,2017-09-29,2017-09-29,2709125,750,Personal Impact Profile,Personal Impact,Gurgaon,750#125
559,Penguin Random House India Pvt Ltd,Delivery,2017-09-28,2017-09-28,250568,327,Executive Coaching (90 Mins) in Person,Session 5,Delhi NCR,327#68
560,Edelweiss Financial Services Ltd.,Delivery,2017-09-28,2017-09-28,1509115,689,Workshop Full Day,Networking Skills,Mumbai,689#115
561,Edelweiss Financial Services Ltd.,Delivery,2017-09-28,2017-09-28,1509115,690,Network Maps,Networking Skills,Mumbai,690#115
562,Edelweiss Financial Services Ltd.,Delivery,2017-09-28,2017-09-28,1509115,691,Problem I solve through networking,Task,Mumbai,691#115
563,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,687,Workshop Full Day,Reaching Your Peak,Gurgaon,687#117
564,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,692,Learning Material / Handout & Folders,Reaching Your Peak,Gurgaon,692#117
565,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,693,Certificate,Reaching Your Peak,Gurgaon,693#117
566,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,694,Progress IT ,Reaching Your Peak,Gurgaon,694#117
567,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,695,Group Coaching Session (60 Min) in person,Reaching Your Peak,Gurgaon,695#117
568,Edelweiss Financial Services Ltd.,Delivery,2017-09-28,2017-09-28,1909119,697,Workshop  Half Day Outside Delhi NCR,Emerging Leaders Journey - Commitment & Drive,Mumbai,697#119
569,Nestle India Limited,Delivery,2017-09-26,2017-09-27,050128,654,Workshop Full Day,Communication skills for Success,Moga,654#28
570,Nestle India Limited,Delivery,2017-09-26,2017-09-27,050128,655,Brick Effective Communication,Communication skills for Success,Moga,655#28
571,Edelweiss Financial Services Ltd.,Delivery,2017-09-27,2017-09-27,1509115,681,Workshop Full Day,Networking Skills,Mumbai,681#115
572,Edelweiss Financial Services Ltd.,Delivery,2017-09-27,2017-09-27,1509115,682,Problem I solve through networking,Task,Mumbai,682#115
573,Edelweiss Financial Services Ltd.,Delivery,2017-09-27,2017-09-27,1509115,683,Network Maps,Task,Mumbai,683#115
574,Nestle India Limited,Delivery,2017-09-26,2017-09-27,2009123,723,Brick Effective Communication,Effective Communication,Moga,723#123
575,Nestle India Limited,Delivery,2017-09-26,2017-09-27,2009123,724,Workshop Full Day,Effective Communication,Moga,724#123
576,Nestle India Limited,Delivery,2017-09-26,2017-09-27,2009123,725,Learning Material / Handout & Folders,Effective Communication,Moga,725#123
577,GlaxoSmithKline,Delivery,2017-09-27,2017-09-27,2709125,745,Learning Material / Handout & Folders,Personal Impact,Gurgaon,745#125
578,FIL Research India Private Limited,Delivery,2017-09-26,2017-09-26,250570,498,Group Coaching Session (3 hrs) in person,Executive Presence,Gurgaon,498#70
579,FIL Research India Private Limited,Delivery,2017-09-26,2017-09-26,250570,499,Group Coaching Session (3 hrs) in person,Executive Presence,Gurgaon,499#70
580,Genpact India Private Limited,Delivery,2017-09-22,2017-09-22,090130,167,Implementation Day,Personal Impact,Hyderabad,167#30
581,Maynardleigh Associates,Delivery,2017-09-20,2017-09-21,2308101,566,Workshop Full Day,Personal Impact,Mumbai,566#101
582,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,597,Workshop Full Day,Presenting With Impact,Bangalore,597#103
583,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,598,Stage Management,Presenting With Impact,Bangalore,598#103
584,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,599,Learning Material / Handout & Folders,Presenting With Impact,Bangalore,599#103
585,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,600,Perfect Presentation,Presenting With Impact,Bangalore,600#103
586,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,601,Do It Now-  How to Present,Cards,Bangalore,601#103
587,Nestle India Limited,Delivery,2017-09-20,2017-09-21,050128,651,Workshop Full Day,Communication skills for Success,Delhi,651#28
588,Nestle India Limited,Delivery,2017-09-20,2017-09-21,050128,652,Brick Effective Communication,Communication skills for Success,Delhi,652#28
589,Nestle India Limited,Delivery,2017-09-20,2017-09-21,050128,653,Learning Material / Handout & Folders,Communication skills for Success,Delhi,653#28
590,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,635,Certificate,Presenting With Impact,Bangalore,635#103
591,Delhivery,Delivery,2017-09-21,2017-09-21,0809112,704,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,704#112
592,MACQUARIE GLOBAL SERVICES PRIVATE LIMITED ,Delivery,2017-09-20,2017-09-21,1909118,688,Workshop Full Day,Impact And Influence,Gurgaon,688#118
593,MACQUARIE GLOBAL SERVICES PRIVATE LIMITED ,Delivery,2017-09-20,2017-09-21,1909118,698,Learning Material / Handout & Folders,Impact And Influence,Gurgaon,698#118
594,MACQUARIE GLOBAL SERVICES PRIVATE LIMITED ,Delivery,2017-09-20,2017-09-21,1909118,699,Do It Now- Personal Impact,Impact And Influence,Gurgaon,699#118
595,MACQUARIE GLOBAL SERVICES PRIVATE LIMITED ,Delivery,2017-09-20,2017-09-21,1909118,700,Charisma Effect,Impact And Influence,Gurgaon,700#118
596,Edelweiss Financial Services Ltd.,Delivery,2017-09-21,2017-09-21,1909119,696,Workshop Full Day,Emerging Leaders Journey - Commitment & Drive,Mumbai,696#119
597,Edelweiss Financial Services Ltd.,Delivery,2017-09-21,2017-09-21,1909119,702,Progress IT ,Emerging Leaders Journey - Commitment & Drive,Mumbai,702#119
598,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-09-20,2017-09-21,2009122,713,Workshop Full Day,Leading the Way,Bangalore,713#122
599,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-09-20,2017-09-21,2009122,714,Leading your Team,Leading the Way,Bangalore,714#122
600,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-09-20,2017-09-21,2009122,715,Do It Now- How to engage talent ,Leading the Way,Bangalore,715#122
